ID_USER;genero;monto;fecha;hora;dispositivo;establecimiento;ciudad;tipo_tc;linea_tc;interes_tc;status_txn;is_prime;dcto;cashback
500;--;224.3774879;13/01/2020;4;{'model': 2020, 'device_score': 3, 'os': '%%'};Farmacia;N/A;Física;89000;46;Aceptada;False;22.43774879;2.019397392
500;--;282.7382815;13/01/2020;15;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};N/A;N/A;Física;89000;46;Aceptada;False;0;2.827382815
500;--;718.6063196;10/01/2020;19;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};MPago;N/A;Física;89000;46;Aceptada;False;0;7.186063196
500;--;375.8132294;29/01/2020;12;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Super;N/A;Física;89000;46;En proceso;False;0;3.758132294
501;F;737.6962319;21/01/2020;9;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};MPago;Toluca;Física;41000;53;En proceso;True;0;7.376962319
501;F;809.2109814;23/01/2020;4;{'model': 2020, 'device_score': 1, 'os': '.'};NA;Toluca;Virtual;41000;53;Aceptada;True;0;16.18421963
502;M;330.3524838;3/01/2020;12;{'model': 2020, 'device_score': 4, 'os': '.'};N/A;NA;Física;66000;38;Aceptada;False;33.03524838;2.973172354
502;M;98.63884709;4/01/2020;15;{'model': 2020, 'device_score': 2, 'os': 'WEB'};NA;NA;Física;66000;38;En proceso;False;0;0.986388471
502;M;732.2332447;23/01/2020;5;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Farmacia;NA;Física;66000;38;Aceptada;False;0;7.322332447
502;M;882.2464663;4/01/2020;4;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};NA;NA;Virtual;66000;38;Aceptada;False;176.4492933;14.11594346
502;M;818.6123119;21/01/2020;21;{'model': 2020, 'device_score': 1, 'os': '%%'};Restaurante;NA;Virtual;66000;38;Aceptada;False;0;16.37224624
502;M;995.9707927;28/01/2020;10;{'model': 2020, 'device_score': 2, 'os': '.'};Abarrotes;NA;Virtual;66000;38;Aceptada;False;0;19.91941585
502;M;664.4526518;28/01/2020;13;{'model': 2020, 'device_score': 2, 'os': '.'};;NA;Física;66000;38;Aceptada;False;0;6.644526518
503;F;317.6472885;25/01/2020;3;{'model': 2020, 'device_score': 5, 'os': '.'};Abarrotes;;Virtual;55000;47;En proceso;False;0;6.35294577
504;M;740.1791625;26/01/2020;5;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};;Guadalajara;Física;90000;64;Aceptada;False;0;7.401791625
504;M;264.2259422;19/01/2020;6;{'model': 2020, 'device_score': 5, 'os': '.'};Restaurante;Guadalajara;Física;90000;64;Aceptada;False;0;2.642259422
504;M;941.114717;27/01/2020;14;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Abarrotes;Guadalajara;Virtual;90000;64;Aceptada;False;0;18.82229434
505;F;286.7108871;21/01/2020;15;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Abarrotes;Guadalajara;Física;83000;56;En proceso;False;28.67108871;2.580397984
505;F;583.8225122;12/01/2020;16;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Abarrotes;Guadalajara;Física;83000;56;Aceptada;False;0;5.838225122
505;F;106.3099935;10/01/2020;22;{'model': 2020, 'device_score': 2, 'os': 'WEB'};;Guadalajara;Física;83000;56;Aceptada;False;0;1.063099935
505;F;914.4395241;24/01/2020;5;{'model': 2020, 'device_score': 3, 'os': '%%'};Super;Guadalajara;Física;83000;56;Aceptada;False;91.44395241;8.229955717
505;F;148.2201343;7/01/2020;12;{'model': 2020, 'device_score': 4, 'os': '.'};Super;Guadalajara;Física;83000;56;Rechazada;False;14.82201343;1.333981209
505;F;19.34550164;20/01/2020;7;{'model': 2020, 'device_score': 4, 'os': '.'};N/A;Guadalajara;Virtual;83000;56;Aceptada;False;1.934550164;0.34821903
505;F;221.8617979;16/01/2020;19;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Abarrotes;Guadalajara;Física;83000;56;Aceptada;False;22.18617979;1.996756181
505;F;165.7605998;6/01/2020;20;{'model': 2020, 'device_score': 4, 'os': '.'};Restaurante;Guadalajara;Física;83000;56;En proceso;False;0;1.657605998
505;F;883.7997507;3/01/2020;19;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Farmacia;Guadalajara;Virtual;83000;56;En proceso;False;0;17.67599501
506;M;139.9944663;12/01/2020;5;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};;NA;Física;56000;32;Aceptada;False;0;1.399944663
506;M;616.4102842;6/01/2020;14;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Restaurante;NA;Virtual;56000;32;Aceptada;False;0;12.32820568
506;M;425.4365948;2/01/2020;15;{'model': 2020, 'device_score': 1, 'os': 'WEB'};N/A;NA;Física;56000;32;Rechazada;False;0;4.254365948
507;M;25.67321743;23/01/2020;13;{'model': 2020, 'device_score': 4, 'os': 'WEB'};;Toluca;Física;64000;60;Aceptada;False;2.567321743;0.231058957
507;M;361.7785547;25/01/2020;8;{'model': 2020, 'device_score': 3, 'os': '.'};MPago;Toluca;Física;64000;60;Aceptada;False;0;3.617785547
507;M;60.15870328;21/01/2020;3;{'model': 2020, 'device_score': 3, 'os': '%%'};Farmacia;Toluca;Física;64000;60;Aceptada;False;6.015870328;0.54142833
507;M;490.2452102;16/01/2020;13;{'model': 2020, 'device_score': 3, 'os': '%%'};Restaurante;Toluca;Virtual;64000;60;Aceptada;False;0;9.804904204
507;M;535.8889227;10/01/2020;7;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Restaurante;Toluca;Física;64000;60;Rechazada;False;0;5.358889227
508;M;179.6764669;25/01/2020;10;{'model': 2020, 'device_score': 1, 'os': '%%'};Abarrotes;NA;Virtual;97000;44;Aceptada;False;0;3.593529337
508;M;177.280647;14/01/2020;22;{'model': 2020, 'device_score': 1, 'os': '.'};N/A;NA;Física;97000;44;Aceptada;False;17.7280647;1.595525823
508;M;570.3108124;7/01/2020;1;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Super;NA;Física;97000;44;En proceso;False;0;5.703108124
508;M;352.7387121;17/01/2020;17;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Super;NA;Física;97000;44;Aceptada;False;0;3.527387121
509;M;508.576485;8/01/2020;5;{'model': 2020, 'device_score': 3, 'os': '%%'};Abarrotes;Merida;Física;50000;57;Aceptada;False;0;5.08576485
509;M;12.24946895;9/01/2020;18;{'model': 2020, 'device_score': 2, 'os': '%%'};Farmacia;Merida;Virtual;50000;57;Aceptada;False;0;0.244989379
510;M;120.871413;8/01/2020;23;{'model': 2020, 'device_score': 1, 'os': '%%'};Abarrotes;Guadalajara;Física;71000;64;En proceso;False;24.1742826;0.966971304
510;M;95.01212578;29/01/2020;13;{'model': 2020, 'device_score': 4, 'os': '%%'};Abarrotes;Guadalajara;Física;71000;64;En proceso;False;0;0.950121258
510;M;241.5613978;25/01/2020;17;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};N/A;Guadalajara;Física;71000;64;Aceptada;False;0;2.415613978
510;M;951.4435521;8/01/2020;23;{'model': 2020, 'device_score': 4, 'os': 'WEB'};MPago;Guadalajara;Física;71000;64;En proceso;False;0;9.514435521
510;M;149.9993556;25/01/2020;7;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Farmacia;Guadalajara;Física;71000;64;En proceso;False;0;1.499993556
511;M;141.94362;2/01/2020;1;{'model': 2020, 'device_score': 4, 'os': 'WEB'};MPago;Monterrey;Física;97000;45;En proceso;False;14.194362;1.27749258
511;M;965.3233966;28/01/2020;4;{'model': 2020, 'device_score': 1, 'os': '%%'};MPago;Monterrey;Virtual;97000;45;Aceptada;False;0;19.30646793
511;M;719.7134949;23/01/2020;21;{'model': 2020, 'device_score': 3, 'os': 'WEB'};NA;Monterrey;Física;97000;45;En proceso;False;0;7.197134949
511;M;509.9870558;16/01/2020;19;{'model': 2020, 'device_score': 5, 'os': 'WEB'};;Monterrey;Física;97000;45;Aceptada;False;50.99870558;4.589883502
511;M;62.3844484;22/01/2020;20;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Farmacia;Monterrey;Virtual;97000;45;En proceso;False;0;1.247688968
511;M;521.2121009;20/01/2020;11;{'model': 2020, 'device_score': 1, 'os': '.'};N/A;Monterrey;Virtual;97000;45;En proceso;False;0;10.42424202
511;M;654.587594;24/01/2020;9;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};NA;Monterrey;Física;97000;45;Rechazada;False;0;6.54587594
511;M;972.0933873;5/01/2020;1;{'model': 2020, 'device_score': 3, 'os': 'WEB'};;Monterrey;Física;97000;45;En proceso;False;97.20933873;8.748840486
512;F;504.795303;26/01/2020;2;{'model': 2020, 'device_score': 3, 'os': '%%'};Super;Merida;Física;27000;48;Aceptada;False;0;5.04795303
512;F;434.5718268;13/01/2020;10;{'model': 2020, 'device_score': 4, 'os': 'WEB'};;Merida;Física;27000;48;Aceptada;False;43.45718268;3.911146441
512;F;457.2223808;10/01/2020;20;{'model': 2020, 'device_score': 2, 'os': '.'};Restaurante;Merida;Física;27000;48;En proceso;False;0;4.572223808
512;F;549.9669419;21/01/2020;4;{'model': 2020, 'device_score': 1, 'os': 'WEB'};;Merida;Física;27000;48;Aceptada;False;0;5.499669419
512;F;553.7456042;21/01/2020;20;{'model': 2020, 'device_score': 3, 'os': '%%'};N/A;Merida;Virtual;27000;48;Aceptada;False;55.37456042;9.967420876
512;F;25.51136249;25/01/2020;22;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Abarrotes;Merida;Física;27000;48;Aceptada;False;0;0.255113625
512;F;536.403723;19/01/2020;6;{'model': 2020, 'device_score': 1, 'os': '.'};Farmacia;Merida;Virtual;27000;48;En proceso;False;53.6403723;9.655267014
512;F;364.7168617;12/01/2020;7;{'model': 2020, 'device_score': 2, 'os': '%%'};N/A;Merida;Física;27000;48;En proceso;False;0;3.647168617
512;F;401.3370643;4/01/2020;13;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Farmacia;Merida;Física;27000;48;Aceptada;False;0;4.013370643
513;M;700.3539441;9/01/2020;5;{'model': 2020, 'device_score': 5, 'os': '%%'};Super;Toluca;Física;77000;54;Aceptada;False;0;7.003539441
513;M;694.3603196;17/01/2020;17;{'model': 2020, 'device_score': 4, 'os': 'WEB'};NA;Toluca;Física;77000;54;En proceso;False;0;6.943603196
513;M;509.902907;29/01/2020;6;{'model': 2020, 'device_score': 1, 'os': '%%'};N/A;Toluca;Virtual;77000;54;Aceptada;False;0;10.19805814
513;M;657.0231799;22/01/2020;8;{'model': 2020, 'device_score': 2, 'os': '.'};MPago;Toluca;Física;77000;54;En proceso;False;0;6.570231799
513;M;120.4587087;7/01/2020;3;{'model': 2020, 'device_score': 3, 'os': '%%'};;Toluca;Virtual;77000;54;Aceptada;False;12.04587087;2.168256756
513;M;789.1328776;3/01/2020;10;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};Abarrotes;Toluca;Física;77000;54;Aceptada;False;0;7.891328776
514;M;404.0404221;4/01/2020;20;{'model': 2020, 'device_score': 5, 'os': '%%'};Farmacia;Monterrey;Física;82000;34;Aceptada;False;40.40404221;3.636363799
514;M;567.2325833;14/01/2020;23;{'model': 2020, 'device_score': 1, 'os': 'WEB'};;Monterrey;Física;82000;34;Aceptada;False;56.72325833;5.10509325
514;M;775.7318034;24/01/2020;15;{'model': 2020, 'device_score': 4, 'os': '%%'};Farmacia;Monterrey;Virtual;82000;34;Aceptada;False;77.57318034;13.96317246
514;M;813.480167;19/01/2020;16;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};;Monterrey;Virtual;82000;34;En proceso;False;81.3480167;14.64264301
514;M;851.7585603;20/01/2020;5;{'model': 2020, 'device_score': 1, 'os': 'WEB'};;Monterrey;Virtual;82000;34;En proceso;False;0;17.03517121
514;M;175.7390937;13/01/2020;14;{'model': 2020, 'device_score': 1, 'os': '.'};Farmacia;Monterrey;Física;82000;34;Aceptada;False;17.57390937;1.581651843
514;M;995.2838482;16/01/2020;9;{'model': 2020, 'device_score': 2, 'os': 'WEB'};N/A;Monterrey;Virtual;82000;34;Aceptada;False;199.0567696;15.92454157
515;--;260.2576514;15/01/2020;18;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Farmacia;Guadalajara;Virtual;98000;35;Aceptada;False;0;5.205153028
515;--;218.8898321;30/01/2020;11;{'model': 2020, 'device_score': 1, 'os': '%%'};NA;Guadalajara;Física;98000;35;Aceptada;False;0;2.188898321
515;--;671.4811968;30/01/2020;11;{'model': 2020, 'device_score': 3, 'os': '%%'};N/A;Guadalajara;Física;98000;35;Aceptada;False;0;6.714811968
516;F;295.0676758;24/01/2020;10;{'model': 2020, 'device_score': 4, 'os': '.'};Farmacia;N/A;Física;85000;39;En proceso;False;0;2.950676758
516;F;234.733939;6/01/2020;18;{'model': 2020, 'device_score': 5, 'os': 'WEB'};NA;N/A;Virtual;85000;39;Aceptada;False;0;4.694678781
516;F;218.6137693;12/01/2020;1;{'model': 2020, 'device_score': 2, 'os': '%%'};MPago;N/A;Física;85000;39;Rechazada;False;0;2.186137693
516;F;769.2692989;2/01/2020;12;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};Restaurante;N/A;Física;85000;39;Aceptada;False;0;7.692692989
516;F;995.7575398;24/01/2020;1;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Abarrotes;N/A;Física;85000;39;Aceptada;False;99.57575398;8.961817859
516;F;283.9877664;21/01/2020;16;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Abarrotes;N/A;Física;85000;39;Aceptada;False;28.39877664;2.555889898
516;F;747.6680401;29/01/2020;20;{'model': 2020, 'device_score': 5, 'os': '.'};Abarrotes;N/A;Física;85000;39;Rechazada;False;74.76680401;6.729012361
516;F;637.2420103;3/01/2020;8;{'model': 2020, 'device_score': 1, 'os': '%%'};;N/A;Virtual;85000;39;Aceptada;False;0;12.74484021
516;F;526.0343993;28/01/2020;5;{'model': 2020, 'device_score': 1, 'os': '%%'};Farmacia;N/A;Física;85000;39;Aceptada;False;52.60343993;4.734309594
516;F;396.6285303;4/01/2020;5;{'model': 2020, 'device_score': 2, 'os': '.'};Restaurante;N/A;Física;85000;39;Aceptada;False;0;3.966285303
516;F;812.3532473;16/01/2020;15;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Restaurante;N/A;Física;85000;39;Aceptada;False;0;8.123532473
516;F;672.7049982;4/01/2020;21;{'model': 2020, 'device_score': 3, 'os': '%%'};;N/A;Virtual;85000;39;Aceptada;False;0;13.45409996
516;F;123.5519647;24/01/2020;9;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Farmacia;N/A;Virtual;85000;39;Aceptada;False;0;2.471039294
516;F;824.1817561;28/01/2020;7;{'model': 2020, 'device_score': 1, 'os': '.'};MPago;N/A;Física;85000;39;En proceso;False;0;8.241817561
516;F;76.71114746;29/01/2020;8;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Abarrotes;N/A;Física;85000;39;Aceptada;False;7.671114746;0.690400327
516;F;518.8345697;22/01/2020;5;{'model': 2020, 'device_score': 5, 'os': '.'};Restaurante;N/A;Virtual;85000;39;Rechazada;False;51.88345697;9.339022254
516;F;653.8115231;10/01/2020;7;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Restaurante;N/A;Física;85000;39;En proceso;False;0;6.538115231
516;F;89.67089354;7/01/2020;7;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};NA;N/A;Física;85000;39;Aceptada;False;0;0.896708935
516;F;239.1138828;4/01/2020;12;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};;N/A;Física;85000;39;Aceptada;False;0;2.391138828
516;F;465.8680652;3/01/2020;21;{'model': 2020, 'device_score': 1, 'os': '%%'};MPago;N/A;Física;85000;39;Aceptada;False;0;4.658680652
516;F;615.8607888;21/01/2020;16;{'model': 2020, 'device_score': 3, 'os': '.'};MPago;N/A;Física;85000;39;Aceptada;False;0;6.158607888
516;F;372.1683774;24/01/2020;11;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};MPago;N/A;Virtual;85000;39;Aceptada;False;0;7.443367547
516;F;592.9130777;27/01/2020;18;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Restaurante;N/A;Física;85000;39;En proceso;False;0;5.929130777
517;M;979.9152436;14/01/2020;8;{'model': 2020, 'device_score': 1, 'os': '%%'};Restaurante;Merida;Física;26000;36;Aceptada;False;0;9.799152436
518;F;919.2514401;10/01/2020;6;{'model': 2020, 'device_score': 5, 'os': '%%'};Farmacia;Merida;Virtual;67000;40;En proceso;False;0;18.3850288
518;F;399.2503947;18/01/2020;18;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Restaurante;Merida;Virtual;67000;40;En proceso;False;0;7.985007895
518;F;491.3348326;14/01/2020;14;{'model': 2020, 'device_score': 3, 'os': 'WEB'};Farmacia;Merida;Física;67000;40;En proceso;False;0;4.913348326
518;F;37.89521293;22/01/2020;11;{'model': 2020, 'device_score': 5, 'os': '.'};MPago;Merida;Física;67000;40;Rechazada;False;0;0.378952129
518;F;626.4838201;30/01/2020;13;{'model': 2020, 'device_score': 3, 'os': '%%'};Farmacia;Merida;Virtual;67000;40;Aceptada;False;0;12.5296764
519;M;810.8710951;16/01/2020;2;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Restaurante;Guadalajara;Física;52000;33;En proceso;True;0;8.108710951
519;M;484.1956325;11/01/2020;15;{'model': 2020, 'device_score': 1, 'os': '.'};Farmacia;Guadalajara;Física;52000;33;Aceptada;True;0;4.841956325
519;M;352.7309693;6/01/2020;15;{'model': 2020, 'device_score': 4, 'os': '.'};N/A;Guadalajara;Física;52000;33;Aceptada;True;35.27309693;3.174578724
519;M;978.1363972;26/01/2020;7;{'model': 2020, 'device_score': 3, 'os': '%%'};MPago;Guadalajara;Física;52000;33;Aceptada;True;195.6272794;7.825091178
519;M;421.1121817;20/01/2020;3;{'model': 2020, 'device_score': 1, 'os': 'WEB'};N/A;Guadalajara;Física;52000;33;Aceptada;True;42.11121817;3.790009635
519;M;298.0886368;8/01/2020;8;{'model': 2020, 'device_score': 2, 'os': '%%'};N/A;Guadalajara;Física;52000;33;Aceptada;True;29.80886368;2.682797731
519;M;117.1059039;19/01/2020;17;{'model': 2020, 'device_score': 2, 'os': '%%'};Restaurante;Guadalajara;Física;52000;33;Aceptada;True;0;1.171059039
519;M;76.90090097;4/01/2020;23;{'model': 2020, 'device_score': 2, 'os': '%%'};Restaurante;Guadalajara;Virtual;52000;33;Aceptada;True;0;1.538018019
519;M;470.0484127;12/01/2020;12;{'model': 2020, 'device_score': 2, 'os': 'WEB'};Abarrotes;Guadalajara;Física;52000;33;Aceptada;True;0;4.700484127
519;M;842.0116285;23/01/2020;11;{'model': 2020, 'device_score': 1, 'os': '%%'};Super;Guadalajara;Física;52000;33;Aceptada;True;0;8.420116285
520;M;614.3933258;17/01/2020;6;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};Super;;Física;60000;56;Rechazada;False;0;6.143933258
520;M;255.1223695;24/01/2020;7;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};;;Física;60000;56;En proceso;False;0;2.551223695
520;M;917.8759367;20/01/2020;23;{'model': 2020, 'device_score': 5, 'os': '.'};Abarrotes;;Virtual;60000;56;Aceptada;False;91.78759367;16.52176686
520;M;594.3734832;22/01/2020;5;{'model': 2020, 'device_score': 4, 'os': '%%'};Restaurante;;Virtual;60000;56;Aceptada;False;0;11.88746966
520;M;515.3452324;28/01/2020;2;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Abarrotes;;Virtual;60000;56;Aceptada;False;51.53452324;9.276214183
521;--;828.1685381;11/01/2020;2;{'model': 2020, 'device_score': 4, 'os': 'WEB'};Restaurante;NA;Física;54000;32;Rechazada;False;0;8.281685381
521;--;30.81461336;26/01/2020;15;{'model': 2020, 'device_score': 4, 'os': '%%'};Super;NA;Virtual;54000;32;Rechazada;False;0;0.616292267
521;--;508.6922766;30/01/2020;21;{'model': 2020, 'device_score': 5, 'os': '%%'};MPago;NA;Física;54000;32;Aceptada;False;50.86922766;4.57823049
521;--;89.18304228;7/01/2020;4;{'model': 2020, 'device_score': 1, 'os': '.'};NA;NA;Física;54000;32;En proceso;False;0;0.891830423
521;--;955.4015819;9/01/2020;20;{'model': 2020, 'device_score': 3, 'os': '.'};;NA;Virtual;54000;32;Rechazada;False;0;19.10803164
521;--;948.5272043;11/01/2020;1;{'model': 2020, 'device_score': 2, 'os': '%%'};MPago;NA;Física;54000;32;Aceptada;False;0;9.485272043
521;--;813.9031859;21/01/2020;15;{'model': 2020, 'device_score': 1, 'os': '.'};Super;NA;Física;54000;32;Aceptada;False;0;8.139031859
521;--;80.47108966;5/01/2020;21;{'model': 2020, 'device_score': 1, 'os': '%%'};Abarrotes;NA;Física;54000;32;Aceptada;False;8.047108966;0.724239807
521;--;303.0977537;14/01/2020;6;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};;NA;Física;54000;32;Aceptada;False;0;3.030977537
521;--;191.8369351;20/01/2020;18;{'model': 2020, 'device_score': 3, 'os': '%%'};NA;NA;Física;54000;32;Aceptada;False;19.18369351;1.726532416
521;--;289.9471828;15/01/2020;21;{'model': 2020, 'device_score': 2, 'os': '%%'};MPago;NA;Física;54000;32;Aceptada;False;0;2.899471828
521;--;685.5353395;21/01/2020;20;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};MPago;NA;Virtual;54000;32;En proceso;False;137.1070679;10.96856543
521;--;986.6422448;16/01/2020;14;{'model': 2020, 'device_score': 5, 'os': '.'};Abarrotes;NA;Física;54000;32;Aceptada;False;0;9.866422448
521;--;751.0586106;15/01/2020;21;{'model': 2020, 'device_score': 2, 'os': '.'};N/A;NA;Física;54000;32;Aceptada;False;150.2117221;6.008468885
521;--;24.17002709;23/01/2020;2;{'model': 2020, 'device_score': 1, 'os': '%%'};Restaurante;NA;Física;54000;32;Aceptada;False;0;0.241700271
521;--;660.8097806;8/01/2020;3;{'model': 2020, 'device_score': 2, 'os': '%%'};;NA;Virtual;54000;32;Aceptada;False;0;13.21619561
522;M;935.8016349;14/01/2020;17;{'model': 2020, 'device_score': 2, 'os': '%%'};;Guadalajara;Virtual;79000;51;Aceptada;False;0;18.7160327
522;M;176.4651843;12/01/2020;12;{'model': 2020, 'device_score': 4, 'os': '.'};NA;Guadalajara;Virtual;79000;51;Aceptada;False;35.29303686;2.823442949
522;M;851.743956;15/01/2020;21;{'model': 2020, 'device_score': 1, 'os': 'WEB'};Abarrotes;Guadalajara;Virtual;79000;51;Aceptada;False;0;17.03487912
522;M;511.774573;9/01/2020;13;{'model': 2020, 'device_score': 4, 'os': 'ANDROID'};NA;Guadalajara;Virtual;79000;51;Aceptada;False;0;10.23549146
522;M;452.9332366;19/01/2020;7;{'model': 2020, 'device_score': 4, 'os': '%%'};MPago;Guadalajara;Física;79000;51;Rechazada;False;45.29332366;4.076399129
522;M;754.8832992;4/01/2020;6;{'model': 2020, 'device_score': 5, 'os': '.'};;Guadalajara;Virtual;79000;51;En proceso;False;75.48832992;13.58789939
522;M;79.86435932;11/01/2020;17;{'model': 2020, 'device_score': 3, 'os': 'ANDROID'};;Guadalajara;Física;79000;51;Rechazada;False;7.986435932;0.718779234
522;M;213.7406966;28/01/2020;19;{'model': 2020, 'device_score': 4, 'os': 'WEB'};N/A;Guadalajara;Virtual;79000;51;Aceptada;False;0;4.274813933
522;M;113.616795;2/01/2020;12;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};MPago;Guadalajara;Virtual;79000;51;Aceptada;False;11.3616795;2.045102311
522;M;698.0658957;27/01/2020;20;{'model': 2020, 'device_score': 1, 'os': '.'};Abarrotes;Guadalajara;Física;79000;51;Aceptada;False;0;6.980658957
522;M;477.5256823;7/01/2020;13;{'model': 2020, 'device_score': 3, 'os': '%%'};Restaurante;Guadalajara;Virtual;79000;51;Aceptada;False;0;9.550513647
522;M;638.44261;11/01/2020;23;{'model': 2020, 'device_score': 3, 'os': '%%'};Farmacia;Guadalajara;Física;79000;51;En proceso;False;0;6.3844261
522;M;325.5332496;9/01/2020;4;{'model': 2020, 'device_score': 3, 'os': '.'};NA;Guadalajara;Física;79000;51;Aceptada;False;0;3.255332496
522;M;166.2139814;3/01/2020;5;{'model': 2020, 'device_score': 5, 'os': 'ANDROID'};Farmacia;Guadalajara;Virtual;79000;51;En proceso;False;0;3.324279629
523;M;841.1576846;22/01/2020;14;{'model': 2020, 'device_score': 1, 'os': '.'};Abarrotes;NA;Física;26000;40;Aceptada;False;0;8.411576846
523;M;660.760619;16/01/2020;17;{'model': 2020, 'device_score': 1, 'os': '%%'};MPago;NA;Física;26000;40;Aceptada;False;66.0760619;5.946845571
523;M;859.614475;13/01/2020;2;{'model': 2020, 'device_score': 5, 'os': 'WEB'};Farmacia;NA;Física;26000;40;En proceso;False;0;8.59614475
523;M;416.7203238;24/01/2020;4;{'model': 2020, 'device_score': 1, 'os': 'ANDROID'};Farmacia;NA;Física;26000;40;Aceptada;False;0;4.167203238
523;M;974.676418;5/01/2020;9;{'model': 2020, 'device_score': 5, 'os': '%%'};Abarrotes;NA;Física;26000;40;Aceptada;False;0;9.74676418
523;M;566.9741309;14/01/2020;7;{'model': 2020, 'device_score': 1, 'os': 'WEB'};NA;NA;Virtual;26000;40;Aceptada;False;56.69741309;10.20553436
523;M;549.3056376;9/01/2020;13;{'model': 2020, 'device_score': 5, 'os': '%%'};;NA;Física;26000;40;Aceptada;False;54.93056376;4.943750738
523;M;821.6388842;16/01/2020;11;{'model': 2020, 'device_score': 1, 'os': '%%'};Abarrotes;NA;Física;26000;40;Rechazada;False;0;8.216388842
523;M;200.3730743;26/01/2020;2;{'model': 2020, 'device_score': 5, 'os': '.'};Farmacia;NA;Física;26000;40;En proceso;False;0;2.003730743
523;M;817.6057667;27/01/2020;3;{'model': 2020, 'device_score': 2, 'os': 'ANDROID'};;NA;Virtual;26000;40;En proceso;False;81.76057667;14.7169038
524;F;353.072113;27/01/2020;22;{'model': 2020, 'device_score': 3, 'os': 'WEB'};N/A;N/A;Física;45000;57;Aceptada;False;35.3072113;3.177649017
524;F;156.9656319;18/01/2020;8;{'model': 2020, 'device_score': 3, 'os': '.'};Super;N/A;Física;45000;57;Aceptada;False;31.39312638;1.255725055
524;F;580.3042084;13/01/2020;15;{'model': 2020, 'device_score': 1, 'os': '%%'};Farmacia;N/A;Virtual;45000;57;Aceptada;False;58.03042084;10.44547575
524;F;694.1211349;14/01/2020;21;{'model': 2020, 'device_score': 5, 'os': '%%'};Farmacia;N/A;Física;45000;57;Aceptada;False;0;6.941211349
524;F;700.6289679;15/01/2020;6;{'model': 2020, 'device_score': 2, 'os': 'WEB'};NA;N/A;Física;45000;57;Aceptada;False;140.1257936;5.605031743
524;F;795.7033851;16/01/2020;21;{'model': 2020, 'device_score': 3, 'os': '.'};Restaurante;N/A;Física;45000;57;Aceptada;False;79.57033851;7.161330466
524;F;85.07467659;4/01/2020;16;{'model': 2020, 'device_score': 4, 'os': '%%'};Super;N/A;Virtual;45000;57;En proceso;False;8.507467659;1.531344179
524;F;903.1702167;24/01/2020;14;{'model': 2020, 'device_score': 2, 'os': '.'};;N/A;Física;45000;57;Aceptada;False;0;9.031702167
524;F;46.58948352;11/01/2020;11;{'model': 2020, 'device_score': 2, 'os': '%%'};MPago;N/A;Virtual;45000;57;Aceptada;False;0;0.93178967
524;F;956.4811088;25/01/2020;11;{'model': 2020, 'device_score': 4, 'os': '.'};Restaurante;N/A;Física;45000;57;Aceptada;False;0;9.564811088
